beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type
"Tour de Fall","New Belgium Brewing Company","Pale Ale - American",6,0,,,,,,,,4,"2014-08-24 17:55:35",https://untappd.com/c/109981077,https://untappd.com/beer/660308,https://untappd.com/brewery/905,"United States","Fort Collins",CO,,,
"Sixty One","Dogfish Head Craft Brewery","IPA - American",6.5,50,"Surprisingly ruby colored.","American Ale","Santa Barbara",CA,"United States",34.4182,-119.696,4,"2014-08-27 21:31:21",https://untappd.com/c/110506985,https://untappd.com/beer/301756,https://untappd.com/brewery/459,"United States",Milton,DE,,,
"Here & There","Hollister Brewing Company","Blonde Ale - Belgian Blonde / Golden",6.2,0,Bananas!,"Hollister Brewing Company",Goleta,CA,"United States",34.4295,-119.871,4,"2014-08-27 21:33:42",https://untappd.com/c/110507243,https://untappd.com/beer/93834,https://untappd.com/brewery/2275,"United States",Goleta,CA,,,
"The Kimmie, The Yink and The Holy Gose Ale","Anderson Valley Brewing Company","Sour - Gose",4.2,0,"Weefweshing. Lemon, baking soda.","Eureka! Gourmet Burgers & Craft Beer","Santa Barbara",CA,"United States",34.4186,-119.7,4,"2014-08-28 21:07:12",https://untappd.com/c/110711854,https://untappd.com/beer/468518,https://untappd.com/brewery/3880,"United States",Boonville,CA,,,
Sculpin,"Ballast Point Brewing Company","IPA - American",7,70,,"American Ale","Santa Barbara",CA,"United States",34.4182,-119.696,4,"2014-08-29 21:42:38",https://untappd.com/c/111013448,https://untappd.com/beer/5558,https://untappd.com/brewery/68,"United States","San Diego",CA,,,
"Peanut Butter Milk Stout","Belching Beaver Brewery","Stout - Milk / Sweet",5.3,30,,"Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,4,"2014-09-06 21:24:48",https://untappd.com/c/113180156,https://untappd.com/beer/638512,https://untappd.com/brewery/43025,"United States",Vista,CA,,,
Tafelbully,"Heretic Brewing Company",Patersbier,5,20,,"Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,3,"2014-09-08 20:32:50",https://untappd.com/c/113574865,https://untappd.com/beer/57752,https://untappd.com/brewery/12766,"United States",Fairfield,CA,,,
"Citra Session IPA","Green Flash Brewing Company","IPA - Session / India Session Ale",4.5,65,"Mmm citra.","Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,4,"2014-09-08 21:32:49",https://untappd.com/c/113581938,https://untappd.com/beer/7370,https://untappd.com/brewery/609,"United States","San Diego",CA,,,
"Ayinger Oktober Fest-Märzen","Ayinger Privatbrauerei",Märzen,5.8,25,"Good representation if the style","Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,4,"2014-09-11 20:58:58",https://untappd.com/c/114067377,https://untappd.com/beer/5964,https://untappd.com/brewery/10915,Germany,Aying,,,,
"Bella Rouge III","The Libertine Brewing Company","American Wild Ale",6.4,0,,"Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,4.5,"2014-09-11 22:04:36",https://untappd.com/c/114076038,https://untappd.com/beer/2425315,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"Stone Enjoy By 09.20.14 IPA","Stone Brewing","IPA - Imperial / Double",9.4,88,"Love this series. Smoothly hoppy.",,,,,,,4,"2014-09-12 20:16:18",https://untappd.com/c/114344276,https://untappd.com/beer/781001,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,
"White Rascal","Avery Brewing Co.",Witbier,5.6,22,,"Eureka! Gourmet Burgers & Craft Beer","Santa Barbara",CA,"United States",34.4186,-119.7,3.5,"2014-09-13 21:26:21",https://untappd.com/c/114797789,https://untappd.com/beer/6109,https://untappd.com/brewery/62,"United States",Boulder,CO,,,
"Bella Rouge III","The Libertine Brewing Company","American Wild Ale",6.4,0,"Hot damn. Refreshing sour cherry.","Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,4.5,"2014-09-16 21:07:03",https://untappd.com/c/115352343,https://untappd.com/beer/2425315,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
Opal,"Firestone Walker Brewing Company","Saison / Farmhouse Ale",7.5,35,,,,,,,,4,"2014-09-20 23:51:56",https://untappd.com/c/116465526,https://untappd.com/beer/560377,https://untappd.com/brewery/524,"United States","Paso Robles",CA,,,
LemonAle,"Hollister Brewing Company","Pale Wheat Ale - American",4.5,0,"Refreshing. Baking soda.","Goleta Lemon Festival",Goleta,CA,"United States",34.4358,-119.828,3.5,"2014-09-21 17:02:36",https://untappd.com/c/116650623,https://untappd.com/beer/93840,https://untappd.com/brewery/2275,"United States",Goleta,CA,,,
"Viva Lager","Pure Order Brewing Company","Lager - Pale",6.5,30,"Style isn't my favorite, but solid crisp beer.","Pure Order Brewing","Santa Barbara",CA,"United States",34.4237,-119.687,3,"2014-09-21 17:06:31",https://untappd.com/c/116651802,https://untappd.com/beer/765055,https://untappd.com/brewery/113433,"United States","Santa Barbara",CA,,,
"Crooked Neck Hefeweizen","Pure Order Brewing Company",Hefeweizen,5,17,,"Pure Order Brewing","Santa Barbara",CA,"United States",34.4237,-119.687,4,"2014-09-21 17:10:35",https://untappd.com/c/116653097,https://untappd.com/beer/605952,https://untappd.com/brewery/113433,"United States","Santa Barbara",CA,,,
"Red Eye Wheat","Pure Order Brewing Company",Dunkelweizen,4.85,15,"Good dunkel","Pure Order Brewing","Santa Barbara",CA,"United States",34.4237,-119.687,3.5,"2014-09-21 17:13:55",https://untappd.com/c/116654094,https://untappd.com/beer/618235,https://untappd.com/brewery/113433,"United States","Santa Barbara",CA,,,
"Willie Waught","Pure Order Brewing Company","Scottish Ale",4.7,0,,"Pure Order Brewing","Santa Barbara",CA,"United States",34.4237,-119.687,3.5,"2014-09-21 17:31:59",https://untappd.com/c/116660007,https://untappd.com/beer/646966,https://untappd.com/brewery/113433,"United States","Santa Barbara",CA,,,
"Pugsley Signature Series: Smashed Pumpkin","Shipyard Brewing Company","Pumpkin / Yam Beer",9,0,"Wow. Really good.",,,,,,,4.5,"2014-09-22 19:56:28",https://untappd.com/c/116834108,https://untappd.com/beer/6299,https://untappd.com/brewery/2392,"United States",Portland,ME,,,
"Matt's Burning Rosids","Stone Brewing","Saison / Farmhouse Ale",10.5,35,"Not my cup of BBQ sauce.",,,,,,,1,"2014-09-22 20:28:32",https://untappd.com/c/116839974,https://untappd.com/beer/495727,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,
"Xocoveza (2014)","Stone Brewing","Stout - Milk / Sweet",8.1,50,"Mexican coffee, booze included. Really good.",,,,,,,4.5,"2014-09-22 21:04:51",https://untappd.com/c/116844535,https://untappd.com/beer/738632,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,
"Dog Ate My Homework","Brouwerij West","Saison / Farmhouse Ale",7,0,"Blackberry, very fruity and moderately tart. Maroon. Large head fades quickly.",,,,,,,4,"2014-09-23 19:42:30",https://untappd.com/c/116979439,https://untappd.com/beer/257008,https://untappd.com/brewery/2193,"United States","San Pedro",CA,,,
"Orange Blossom Special","Hollister Brewing Company","Golden Ale",5.5,0,,"Hollister Brewing Company",Goleta,CA,"United States",34.4295,-119.871,4,"2014-09-24 16:58:25",https://untappd.com/c/117089482,https://untappd.com/beer/93855,https://untappd.com/brewery/2275,"United States",Goleta,CA,,,
"Coconut Curry Hefeweizen (Lips of Faith)","New Belgium Brewing Company",Hefeweizen,8,0,,"Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,4,"2014-09-25 20:45:34",https://untappd.com/c/117357633,https://untappd.com/beer/356836,https://untappd.com/brewery/905,"United States","Fort Collins",CO,,,
Foray,"Deschutes Brewery","IPA - Belgian",6.4,60,"Refreshing, more Belgian than IPA.","Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,4,"2014-09-25 20:47:39",https://untappd.com/c/117358131,https://untappd.com/beer/650658,https://untappd.com/brewery/441,"United States",Bend,OR,,,
"Hoppy Poppy IPA","Figueroa Mountain Brewing Co.","IPA - American",6.5,60,,"Eureka! Gourmet Burgers & Craft Beer","Santa Barbara",CA,"United States",34.4186,-119.7,4,"2014-09-29 22:31:54",https://untappd.com/c/118519885,https://untappd.com/beer/32294,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
Punk'n,"Uinta Brewing Company","Pumpkin / Yam Beer",5,10,,"Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,4,"2014-09-29 23:36:22",https://untappd.com/c/118522681,https://untappd.com/beer/8380,https://untappd.com/brewery/1304,"United States","Salt Lake City",UT,,,
"Breakfast Stout","Founders Brewing Co.","Stout - Oatmeal",8.3,60,"Goes really well with chocolate pie. Still a boozy beer 6+ mo out.",,,,,,,5,"2014-10-01 20:38:06",https://untappd.com/c/118829008,https://untappd.com/beer/4589,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,
"Stochasticity Project: Hibiscusicity","Stone Brewing","Belgian Strong Golden Ale",7.4,28,"Eating with spicy foods, can't say for sure",,,,,,,3,"2014-10-09 19:13:57",https://untappd.com/c/120766494,https://untappd.com/beer/704641,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,
"Libertine Berlinertine Citra","The Libertine Brewing Company","Sour - Ale",6.7,0,"Holy balls. Orangina, not sweet, delightfully sour.","Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,5,"2014-10-10 22:44:04",https://untappd.com/c/121104361,https://untappd.com/beer/799706,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"Milk Stout","Left Hand Brewing Company","Stout - Milk / Sweet",6,25,"Past it's due date by about 2 months. Still good.",,,,,,,3.5,"2014-10-11 22:40:28",https://untappd.com/c/121562875,https://untappd.com/beer/1507,https://untappd.com/brewery/779,"United States",Longmont,CO,,,
Punk'n,"Uinta Brewing Company","Pumpkin / Yam Beer",5,10,,"Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,4,"2014-10-15 20:51:48",https://untappd.com/c/122315255,https://untappd.com/beer/8380,https://untappd.com/brewery/1304,"United States","Salt Lake City",UT,,,
"Gillian (2013)","Goose Island Beer Co.","Saison / Farmhouse Ale",9.5,20,"Apricot, followed by mandarin. Mellow, lightly tart. Totally worth the wait.",,,,,,,4.5,"2014-10-17 19:29:59",https://untappd.com/c/122787934,https://untappd.com/beer/519192,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,
Berlinertine,"The Libertine Brewing Company","Sour - Ale",6.1,0,,"Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,4,"2014-10-23 20:40:42",https://untappd.com/c/124223083,https://untappd.com/beer/795525,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"McKinley Peak Milk Stout","Figueroa Mountain Brewing Co.","Stout - Milk / Sweet",4.5,19,"Not bad","Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,3.5,"2014-10-24 20:49:06",https://untappd.com/c/124541554,https://untappd.com/beer/791177,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Ole Mole","Figueroa Mountain Brewing Co.","Spiced / Herbed Beer",5.5,0,"Do not get. Pennies.","Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,0.5,"2014-10-24 21:50:50",https://untappd.com/c/124559143,https://untappd.com/beer/796872,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Davy Brown Ale","Figueroa Mountain Brewing Co.","Brown Ale - American",6,29,Solid,"Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,4,"2014-10-24 22:09:55",https://untappd.com/c/124563123,https://untappd.com/beer/32289,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"Dead Ringer","Ballast Point Brewing Company",Märzen,6,26,"A bit metallic.","Union Ale","Santa Barbara",CA,"United States",34.4145,-119.692,3.5,"2014-10-24 23:12:02",https://untappd.com/c/124572476,https://untappd.com/beer/746428,https://untappd.com/brewery/68,"United States","San Diego",CA,,,
"Monk's Café Flemish Sour Ale","Brouwerij Van Steenberge","Sour - Flanders Oud Bruin",5.5,0,,,,,,,,4,"2014-10-27 20:48:32",https://untappd.com/c/125418345,https://untappd.com/beer/21927,https://untappd.com/brewery/7778,Belgium,Ertvelde,Oost-Vlaanderen,,,
"Speedway Stout","AleSmith Brewing Company","Stout - American Imperial / Double",12,70,"Coffee grounds.","Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,3.5,"2014-10-29 21:09:08",https://untappd.com/c/125738779,https://untappd.com/beer/923,https://untappd.com/brewery/2471,"United States","San Diego",CA,,,
"Velvet Merlin","Firestone Walker Brewing Company","Stout - Oatmeal",5.5,27,"Solid, slight earthy oatmeal stout.",,,,,,,3.5,"2014-11-06 22:21:42",https://untappd.com/c/127597302,https://untappd.com/beer/7927,https://untappd.com/brewery/524,"United States","Paso Robles",CA,,,
"Lagunitas Sucks","Lagunitas Brewing Company","IPA - Imperial / Double",8,63,Yummm,,,,,,,4,"2014-11-08 18:48:29",https://untappd.com/c/128283947,https://untappd.com/beer/285026,https://untappd.com/brewery/765,"United States",Petaluma,CA,,,
"Blood Orange Gose","Anderson Valley Brewing Company","Sour - Gose",4.2,0,"Strong blood orange tang.","Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,4,"2014-11-13 20:41:40",https://untappd.com/c/129296400,https://untappd.com/beer/791939,https://untappd.com/brewery/3880,"United States",Boonville,CA,,,
"Bella Rouge III","The Libertine Brewing Company","American Wild Ale",6.4,0,,"Mercury Lounge",Goleta,CA,"United States",34.4357,-119.828,4.5,"2014-11-13 21:20:54",https://untappd.com/c/129302950,https://untappd.com/beer/2425315,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"Lunatic Soup IPA","Figueroa Mountain Brewing Co.","IPA - American",7.1,70,,"Figueroa Mountain Brewing Company","Santa Barbara",CA,"United States",34.4147,-119.691,4,"2014-11-14 22:35:42",https://untappd.com/c/129632893,https://untappd.com/beer/849416,https://untappd.com/brewery/5800,"United States",Buellton,CA,,,
"86 Lager","Pure Order Brewing Company","Lager - American Light",4.8,0,"Decent lager","Union Ale","Santa Barbara",CA,"United States",34.4145,-119.692,3.5,"2014-11-14 23:07:46",https://untappd.com/c/129637065,https://untappd.com/beer/849227,https://untappd.com/brewery/113433,"United States","Santa Barbara",CA,,,
"Velvet Merkin (2014)","Firestone Walker Brewing Company","Stout - Imperial Oatmeal",8.5,33,,"American Ale","Santa Barbara",CA,"United States",34.4182,-119.696,4,"2014-11-19 22:14:36",https://untappd.com/c/130852906,https://untappd.com/beer/720816,https://untappd.com/brewery/524,"United States","Paso Robles",CA,,,
"El Citra Session IPA","The Brewhouse (California)","IPA - American",4.4,0,"So much citra.","The Brewhouse","Santa Barbara",CA,"United States",34.412,-119.696,4,"2014-11-21 21:20:36",https://untappd.com/c/131390056,https://untappd.com/beer/563776,https://untappd.com/brewery/7873,"United States","Santa Barbara",CA,,,
"Nirvana Pale Ale","The Brewhouse (California)","Pale Ale - American",5.5,0,,"The Brewhouse","Santa Barbara",CA,"United States",34.412,-119.696,3.5,"2014-11-21 21:21:14",https://untappd.com/c/131390241,https://untappd.com/beer/39497,https://untappd.com/brewery/7873,"United States","Santa Barbara",CA,,,
"Creamy Dark","Jacob Leinenkugel Brewing Company","Lager - Dark",4.9,20,"Wow! Very smooth. Pleasantly surprised. Not really a 4, but there's really nothing wrong with this beer.",,,,,,,3.5,"2014-11-24 21:09:40",https://untappd.com/c/132272458,https://untappd.com/beer/232,https://untappd.com/brewery/708,"United States","Chippewa Falls",WI,,,
"Ceci N' Est Pas Une Biere","Pipeworks Brewing Company","Old Ale",8.5,0,"Collab with Forbidden Root. ""Fermented on oak brewed with lily, peru blossom, and cherry stems."" Nicely smokey. Stood up to curry nicely.",,,,,,,4.5,"2014-11-25 20:36:15",https://untappd.com/c/132439688,https://untappd.com/beer/806569,https://untappd.com/brewery/4012,"United States",Chicago,IL,,,
"Fat Squirrel Ale","New Glarus Brewing Company","Brown Ale - Other",5.8,30,Nutty,,,,,,,4,"2014-11-26 16:49:14",https://untappd.com/c/132589008,https://untappd.com/beer/3769,https://untappd.com/brewery/907,"United States","New Glarus",WI,,,
"Aggro Ballet","Solemn Oath Brewery","Red Ale - American Amber / Red",5.1,33,,"Solemn Oath Brewery",Naperville,IL,"United States",41.7765,-88.1885,3.5,"2014-11-28 19:28:51",https://untappd.com/c/133438843,https://untappd.com/beer/790884,https://untappd.com/brewery/30200,"United States",Naperville,IL,,,
"Butterfly Flashmob","Solemn Oath Brewery","IPA - Belgian",7.3,75,,"Solemn Oath Brewery",Naperville,IL,"United States",41.7765,-88.1885,4,"2014-11-28 19:30:18",https://untappd.com/c/133439786,https://untappd.com/beer/236631,https://untappd.com/brewery/30200,"United States",Naperville,IL,,,
H4LF2UAD,"Solemn Oath Brewery","Belgian Dubbel",8,22,"Crowd fave","Solemn Oath Brewery",Naperville,IL,"United States",41.7765,-88.1885,4.5,"2014-11-28 19:31:24",https://untappd.com/c/133440535,https://untappd.com/beer/870005,https://untappd.com/brewery/30200,"United States",Naperville,IL,,,
"Kidnapped by Vikings","Solemn Oath Brewery","IPA - American",6,75,"Bright citrus resin.","Solemn Oath Brewery",Naperville,IL,"United States",41.7765,-88.1885,4.5,"2014-11-28 20:12:31",https://untappd.com/c/133467982,https://untappd.com/beer/173672,https://untappd.com/brewery/30200,"United States",Naperville,IL,,,
"Sybil's Revenge","Solemn Oath Brewery","Saison / Farmhouse Ale",11,75,"1000% molasses goodness. Not that syrupy on the palate though, finishes nicely.","Solemn Oath Brewery",Naperville,IL,"United States",41.7765,-88.1885,4.5,"2014-11-28 20:48:29",https://untappd.com/c/133490942,https://untappd.com/beer/686301,https://untappd.com/brewery/30200,"United States",Naperville,IL,,,
"Brown Shugga'","Lagunitas Brewing Company","Strong Ale - American",10,51,"Hunnnngh. Try this with any autumn flavor (caramel, cinnamon, sweet potatoes) to really elevate it.",,,,,,,4.5,"2014-11-30 22:24:25",https://untappd.com/c/134245787,https://untappd.com/beer/4740,https://untappd.com/brewery/765,"United States",Petaluma,CA,,,
